average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
284,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,454.6 ,"Stafford County, VA",58.0,140868,143501,146792,149824,152882,VA,95666,97607,111184,108421,109090
286,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.9 ,"Stafford County, VA",58.0,140868,143501,146792,149824,152882,VA,95666,97607,111184,108421,109090
304,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,454.2 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
319,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.5 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
137,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,454.1 ,"Shenandoah County, VA",59.0,42848,42907,43276,43473,43616,VA,54281,53810,56733,55283,59087
131,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.8 ,"Shenandoah County, VA",59.0,42848,42907,43276,43473,43616,VA,54281,53810,56733,55283,59087
54,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,453.2 ,"Buckingham County, VA",56.0,17017,17051,17038,17043,17148,VA,43774,42455,41763,45889,47202
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.3 ,"Buckingham County, VA",56.0,17017,17051,17038,17043,17148,VA,43774,42455,41763,45889,47202
62,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,451.6 ,"Northumberland County, VA",43.0,12241,12176,12271,12168,12095,VA,52075,52957,53381,55418,60385
52,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,378.9 ,"Northumberland County, VA",43.0,12241,12176,12271,12168,12095,VA,52075,52957,53381,55418,60385
76,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,450.7 ,"Page County, VA",57.0,23662,23619,23784,23972,23902,VA,43313,45834,45691,49073,52877
79,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,455.6 ,"Page County, VA",57.0,23662,23619,23784,23972,23902,VA,43313,45834,45691,49073,52877
43,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,450.6 ,"Madison County, VA",58.0,13047,13081,13212,13248,13261,VA,53655,56774,58680,60450,66397
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.4 ,"Madison County, VA",58.0,13047,13081,13212,13248,13261,VA,53655,56774,58680,60450,66397
156,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,437.1 ,"Campbell County, VA",,55356,55419,55326,55137,54885,VA,46938,49935,50849,51525,48984
155,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,382.1 ,"Campbell County, VA",,55356,55419,55326,55137,54885,VA,46938,49935,50849,51525,48984
109,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,435.9 ,"Pulaski County, VA",60.0,34351,34249,34225,34060,34027,VA,48218,49554,48743,50834,54086
109,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.6 ,"Pulaski County, VA",60.0,34351,34249,34225,34060,34027,VA,48218,49554,48743,50834,54086
48,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,435.6 ,"Floyd County, VA",61.0,15548,15677,15758,15790,15749,VA,48448,42670,48341,48315,52277
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,364.1 ,"Floyd County, VA",61.0,15548,15677,15758,15790,15749,VA,48448,42670,48341,48315,52277
99,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,435.0 ,"Warren County, VA",,38716,39165,39409,40006,40164,VA,58047,65434,63785,65635,69878
108,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,427.3 ,"Warren County, VA",,38716,39165,39409,40006,40164,VA,58047,65434,63785,65635,69878
218,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,432.2 ,"Rockingham County, VA",,78445,79367,80397,81261,81948,VA,52953,57655,59492,61375,67242
237,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.6 ,"Rockingham County, VA",,78445,79367,80397,81261,81948,VA,52953,57655,59492,61375,67242
84,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,431.0 ,"Powhatan County, VA",59.5,28056,28443,28716,29210,29652,VA,77761,78047,87756,88475,94293
72,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,371.5 ,"Powhatan County, VA",59.5,28056,28443,28716,29210,29652,VA,77761,78047,87756,88475,94293
79,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,430.5 ,"Rockbridge County, VA",60.0,22396,22450,22668,22761,22573,VA,47561,50570,53606,53413,58501
66,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,355.7 ,"Rockbridge County, VA",60.0,22396,22450,22668,22761,22573,VA,47561,50570,53606,53413,58501
264,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,426.6 ,"Albemarle County, VA",58.0,105117,106431,107768,108377,109330,VA,71293,73132,77591,80392,86332
280,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.4 ,"Albemarle County, VA",58.0,105117,106431,107768,108377,109330,VA,71293,73132,77591,80392,86332
177,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,425.5 ,"Fauquier County, VA",62.0,68423,68805,69547,70642,71222,VA,89610,91372,96835,93462,103827
170,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.3 ,"Fauquier County, VA",62.0,68423,68805,69547,70642,71222,VA,89610,91372,96835,93462,103827
44,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,424.4 ,"Appomattox County, VA",61.0,15492,15528,15723,15881,15911,VA,49461,51431,50148,51131,54609
45,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,403.9 ,"Appomattox County, VA",61.0,15492,15528,15723,15881,15911,VA,49461,51431,50148,51131,54609
176,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,423.0 ,"Montgomery County, VA",60.0,97317,98172,98142,98532,98535,VA,51157,51428,54297,52538,58740
161,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,335.9 ,"Montgomery County, VA",60.0,97317,98172,98142,98532,98535,VA,51157,51428,54297,52538,58740
48,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,421.1 ,"Greene County, VA",48.0,19183,19309,19593,19692,19819,VA,60406,66170,65394,67498,73345
49,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.4 ,"Greene County, VA",48.0,19183,19309,19593,19692,19819,VA,60406,66170,65394,67498,73345
16,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,418.4 ,"Craig County, VA",56.0,5136,5120,5062,5102,5131,VA,47832,48221,50210,50858,53319
16,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.2 ,"Craig County, VA",56.0,5136,5120,5062,5102,5131,VA,47832,48221,50210,50858,53319
173,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,417.7 ,"Franklin County, VA",57.0,56227,56158,56315,56191,56042,VA,49117,52424,51031,53522,61878
170,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.7 ,"Franklin County, VA",57.0,56227,56158,56315,56191,56042,VA,49117,52424,51031,53522,61878
161,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,416.2 ,"York County, VA",54.0,67802,67832,68022,67976,68280,VA,83007,87910,85292,86317,91535
146,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,346.1 ,"York County, VA",54.0,67802,67832,68022,67976,68280,VA,83007,87910,85292,86317,91535
85,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,413.8 ,"Wythe County, VA",60.0,29097,28912,28829,28698,28684,VA,42883,47676,46795,46345,48543
99,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,449.3 ,"Wythe County, VA",60.0,29097,28912,28829,28698,28684,VA,42883,47676,46795,46345,48543
100,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,404.2 ,"Botetourt County, VA",58.0,33380,33252,33313,33352,33419,VA,62591,68390,70388,71874,74178
102,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.5 ,"Botetourt County, VA",58.0,33380,33252,33313,33352,33419,VA,62591,68390,70388,71874,74178
182,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,402.2 ,"Pittsylvania County, VA",60.0,62010,61704,61309,60901,60354,VA,42390,46192,47411,44710,51682
161,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,337.6 ,"Pittsylvania County, VA",60.0,62010,61704,61309,60901,60354,VA,42390,46192,47411,44710,51682
155,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,401.0 ,"Henry County, VA",60.0,51940,51645,51346,51050,50557,VA,36695,36703,41206,36471,41908
162,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,389.7 ,"Henry County, VA",60.0,51940,51645,51346,51050,50557,VA,36695,36703,41206,36471,41908
207,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,400.6 ,"Frederick County, VA",,83493,84638,86456,88173,89313,VA,69991,69346,72139,77684,83672
213,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,394.2 ,"Frederick County, VA",,83493,84638,86456,88173,89313,VA,69991,69346,72139,77684,83672
42,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,398.8 ,"Clarke County, VA",48.0,14239,14294,14454,14511,14619,VA,71789,76753,76359,84021,85567
38,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,364.9 ,"Clarke County, VA",48.0,14239,14294,14454,14511,14619,VA,71789,76753,76359,84021,85567
24,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,393.6 ,"Rappahannock County, VA",55.0,7400,7380,7393,7345,7370,VA,62729,65278,68166,71035,79086
20,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,306.7 ,"Rappahannock County, VA",55.0,7400,7380,7393,7345,7370,VA,62729,65278,68166,71035,79086
47,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,381.6 ,"Grayson County, VA",51.0,15959,15867,15697,15635,15550,VA,37684,36113,37247,37550,41312
44,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,361.4 ,"Grayson County, VA",51.0,15959,15867,15697,15635,15550,VA,37684,36113,37247,37550,41312
570,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,374.6 ,"Loudoun County, VA",59.5,374014,385546,397049,405522,413538,VA,125900,134609,136191,140382,151806
637,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,352.4 ,"Loudoun County, VA",59.5,374014,385546,397049,405522,413538,VA,125900,134609,136191,140382,151806
655,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,363.4 ,"Prince William County, VA",68.5,450978,456496,463069,466235,470335,VA,99206,97549,100431,106200,106208
720,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,336.8 ,"Prince William County, VA",68.5,450978,456496,463069,466235,470335,VA,99206,97549,100431,106200,106208
82,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,359.7 ,"Carroll County, VA",57.0,29870,29789,29812,29741,29791,VA,42790,40390,42262,41517,45698
78,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,334.8 ,"Carroll County, VA",57.0,29870,29789,29812,29741,29791,VA,42790,40390,42262,41517,45698
51,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,359.2 ,"Patrick County, VA",49.0,17960,17796,17713,17663,17608,VA,37360,38539,40421,42862,43568
51,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,337.7 ,"Patrick County, VA",49.0,17960,17796,17713,17663,17608,VA,37360,38539,40421,42862,43568
85,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,358.0 ,"Wise County, VA",56.33333333,39572,39027,38574,37875,37383,VA,36076,33810,37460,38045,42372
79,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,314.9 ,"Wise County, VA",56.33333333,39572,39027,38574,37875,37383,VA,36076,33810,37460,38045,42372
18,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,349.7 ,"Bland County, VA",54.0,6532,6472,6354,6303,6280,VA,44727,44827,45564,47681,49023
16,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,324.1 ,"Bland County, VA",54.0,6532,6472,6354,6303,6280,VA,44727,44827,45564,47681,49023
131,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,336.1 ,"Washington County, VA",56.0,54268,54100,54179,54067,53740,VA,45864,44785,49866,45510,52387
151,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,355.5 ,"Washington County, VA",56.0,54268,54100,54179,54067,53740,VA,45864,44785,49866,45510,52387
35,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,334.6 ,"Dickenson County, VA",62.0,15201,15014,14722,14526,14318,VA,32620,32795,33383,35047,37161
35,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,331.6 ,"Dickenson County, VA",62.0,15201,15014,14722,14526,14318,VA,32620,32795,33383,35047,37161
321,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,334.2 ,"Arlington County, VA",30.5,228548,231259,234647,236025,236842,VA,104354,108635,114705,120950,118986
376,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,344.5 ,"Arlington County, VA",30.5,228548,231259,234647,236025,236842,VA,104354,108635,114705,120950,118986
1896,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,332.9 ,"Fairfax County, VA",68.0,1140401,1144188,1148728,1148463,1147532,VA,112844,115518,117989,122035,127898
2199,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,342.6 ,"Fairfax County, VA",68.0,1140401,1144188,1148728,1148463,1147532,VA,112844,115518,117989,122035,127898
91,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,319.6 ,"Tazewell County, VA",57.0,42905,42155,41303,41058,40595,VA,40476,38992,38855,42074,43619
91,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,288.1 ,"Tazewell County, VA",57.0,42905,42155,41303,41058,40595,VA,40476,38992,38855,42074,43619
63,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,286.7 ,"Smyth County, VA",59.5,31419,31126,30731,30454,30104,VA,38933,40140,42008,40972,41964
66,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,292.4 ,"Smyth County, VA",59.5,31419,31126,30731,30454,30104,VA,38933,40140,42008,40972,41964
52,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,275.3 ,"Russell County, VA",60.0,27854,27422,27046,26795,26586,VA,38386,39003,39219,38966,40345
43,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,214.0 ,"Russell County, VA",60.0,27854,27422,27046,26795,26586,VA,38386,39003,39219,38966,40345
42,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,258.9 ,"Buchanan County, VA",46.0,22752,22212,21604,21369,21004,VA,32433,31763,32993,32144,36881
43,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,267.6 ,"Buchanan County, VA",46.0,22752,22212,21604,21369,21004,VA,32433,31763,32993,32144,36881
40,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,246.9 ,"Lee County, VA",61.0,24595,24165,23900,23656,23423,VA,32135,32466,32152,34796,35878
39,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,220.9 ,"Lee County, VA",61.0,24595,24165,23900,23656,23423,VA,32135,32466,32152,34796,35878
38,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.4 ,"Scott County, VA",54.0,22296,22082,21893,21672,21566,VA,37567,38612,39640,40161,41288
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,239.2 ,"Scott County, VA",54.0,22296,22082,21893,21672,21566,VA,37567,38612,39640,40161,41288
363,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,557.1 ,"Clallam County, WA",57.0,73202,74240,75637,76551,77331,WA,46708,49502,49070,57183,57571
314,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,477.8 ,"Clallam County, WA",57.0,73202,74240,75637,76551,77331,WA,46708,49502,49070,57183,57571
269,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,554.2 ,"Mason County, WA",60.0,60991,62142,63740,65380,66768,WA,54175,52758,55030,58239,63689
221,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,457.6 ,"Mason County, WA",60.0,60991,62142,63740,65380,66768,WA,54175,52758,55030,58239,63689
873,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.5 ,"Kitsap County, WA",28.5,259232,263142,266289,269276,271473,WA,65814,68706,72795,76530,79268
792,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,471.8 ,"Kitsap County, WA",28.5,259232,263142,266289,269276,271473,WA,65814,68706,72795,76530,79268
2265,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,529.5 ,"Pierce County, WA",61.0,843778,862895,879654,893756,904980,WA,60168,64312,69027,75022,78779
2267,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,463.7 ,"Pierce County, WA",61.0,843778,862895,879654,893756,904980,WA,60168,64312,69027,75022,78779
279,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,529.1 ,"Grays Harbor County, WA",55.5,71011,71531,72490,73801,75061,WA,44345,48210,47619,48763,59346
247,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,473.8 ,"Grays Harbor County, WA",55.5,71011,71531,72490,73801,75061,WA,44345,48210,47619,48763,59346
2046,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.1 ,"Snohomish County, WA",59.5,769698,787110,802089,813059,822083,WA,76053,78582,82405,87096,89119
2093,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,467.8 ,"Snohomish County, WA",59.5,769698,787110,802089,813059,822083,WA,76053,78582,82405,87096,89119
171,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,520.3 ,"Jefferson County, WA",,30339,30910,31210,31746,32221,WA,53421,53345,53364,55893,60556
140,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,433.2 ,"Jefferson County, WA",,30339,30910,31210,31746,32221,WA,53421,53345,53364,55893,60556
